ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		10899			
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		20655			
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			490			
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			55			
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			79			
11/3/2020	1	0	0	34	IONIA	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			23			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		5373			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		9759			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			152			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			31			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			33			
11/3/2020	1	0	0	35	IOSCO	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			11			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		2493			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		4216			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			54			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			8			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			14			
11/3/2020	1	0	0	36	IRON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			4			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		14072			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		14815			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			365			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			35			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			102			
11/3/2020	1	0	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			20			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		32004			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		47381			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			1113			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			108			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			213			
11/3/2020	1	0	0	38	JACKSON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			44			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		83674			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		56823			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			2064			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			219			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			493			
11/3/2020	1	0	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			90			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		3003			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		7436			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			142			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			17			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			24			
11/3/2020	1	0	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			5			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		186753			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		165318			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			5474			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			488			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			949			
11/3/2020	1	0	0	41	KENT	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			241			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		672			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		862			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			17			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			2			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			4			
11/3/2020	1	0	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			0			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		2288			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		3946			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			65			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			9			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			12			
11/3/2020	1	0	0	43	LAKE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			3			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		16368			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		35480			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			573			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			78			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			113			
11/3/2020	1	0	0	44	LAPEER	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			27			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		8793			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		7915			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			134			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			9			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			40			
11/3/2020	1	0	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			4			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		20916			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		31539			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			690			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			84			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			119			
11/3/2020	1	0	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			22			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		48218			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		76980			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			1511			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			133			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			263			
11/3/2020	1	0	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			57			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		842			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		2109			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			27			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			11			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			8			
11/3/2020	1	0	0	48	LUCE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			4			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		2632			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		4304			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			56			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			8			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			13			
11/3/2020	1	0	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			2			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		225561			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		264535			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			4473			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			554			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			1158			
11/3/2020	1	0	0	50	MACOMB	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			242			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		6107			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		8321			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			154			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			28			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			34			
11/3/2020	1	0	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			10			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		20465			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		16286			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			511			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			43			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			131			
11/3/2020	1	0	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			22			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		6802			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		10207			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			143			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			21			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			57			
11/3/2020	1	0	0	53	MASON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			19			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		7375			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		13265			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			303			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			37			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			51			
11/3/2020	1	0	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			13			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		4315			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		8117			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			125			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			22			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			24			
11/3/2020	1	0	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			2			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		20493			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		27675			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			701			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			67			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			116			
11/3/2020	1	0	0	56	MIDLAND	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			21			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		1967			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		6648			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			111			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			10			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			16			
11/3/2020	1	0	0	57	MISSAUKEE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			2			
